Response ID,Time Started,Date Submitted,Status,Language,SessionID,User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Which higher education institution do you or did you study at?,What is your current year of study as of 2025?,What will be your highest qualification when you graduate?,Which of the following best describes the main subject that you are studying?,Please indicate your nationality.,What is your gender?,Which of these statements best describes your current perception of the organisation as an employer?,Types of roles available:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Career progression and development:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Compensation and benefits:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Work-life balance and culture:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Application and interview process:What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Other - Write In (Required):What do you wish to learn more about regarding the organisation as an employer? (Pick 3),Other - Write In (Required):What do you wish to learn more about regarding the organisation as an employer? (Pick 3)  .1,"On a scale from 1 to 10 (1 – Low, 10 – High), how would you rate the attractiveness of the organisation as an employer?",Which of these factors would most motivate you to apply for a position at the organisation?,Other - Write In (Required):Which of these factors would most motivate you to apply for a position at the organisation?,questions_answered,completion_percentage,completion_category
64,2025-09-05 15:49:00,2025-09-05 15:49:51,Complete,English,1757058535_68ba95e7153502.88036321,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",,119.56.102.11,103.88590240479,1.3552000522614,Singapore,Singapore,0,53,Singapore Management University (SMU),Year 3,Bachelor's Degree,"Business/Management (Accounting, Finance, Marketing, Management, etc.)",Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,,,Application and interview process,,,8.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
65,2025-09-05 15:53:50,2025-09-05 15:54:55,Complete,English,1757058824_68ba970846a311.64426194,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",,122.11.245.16,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Singapore Management University (SMU),Year 2,Bachelor's Degree,"Business/Management (Accounting, Finance, Marketing, Management, etc.)",Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,Compensation and benefits,,,,,9.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
66,2025-09-05 15:59:23,2025-09-05 15:59:43,Disqualified,English,1757059156_68ba98543f2301.74269862,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,119.234.6.217,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Singapore Management University (SMU),Others,Bachelor's Degree,Social Science,Singaporean/Singapore PR,Male,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
67,2025-09-05 16:00:09,2025-09-05 16:00:57,Complete,English,1757059206_68ba9886884065.95635060,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,111.65.33.159,103.83670043945,1.3652000427246,Singapore,Singapore,0,57,Singapore Management University (SMU),Year 4,Bachelor's Degree,Social Science,Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,,Application and interview process,,,6.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
68,2025-09-05 16:03:56,2025-09-05 16:05:40,Complete,English,1757059429_68ba99654a8c96.53192895,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,202.161.35.16,103.8637008667,1.3595999479294,Singapore,Singapore,0,55,Singapore Management University (SMU),Year 4,Bachelor's Degree,"Business/Management (Accounting, Finance, Marketing, Management, etc.)",Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,,,Application and interview process,,,8.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
69,2025-09-05 16:10:33,2025-09-07 15:38:17,Complete,English,1757059823_68ba9aef452174.84327629,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",,119.56.71.55,103.80139923096,1.3673000335693,Singapore,,,,Singapore Management University (SMU),Year 4,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,,Work-life balance and culture,,,,8.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
70,2025-09-05 16:11:27,2025-09-05 16:12:05,Disqualified,English,1757059881_68ba9b29ac8803.40132590,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",,117.20.154.48,103.74729919434,1.3849999904633,Singapore,Singapore,0,68,Singapore Management University (SMU),Others,Bachelor's Degree,"Business/Management (Accounting, Finance, Marketing, Management, etc.)",Singaporean/Singapore PR,Male,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
71,2025-09-05 16:15:08,2025-09-05 16:16:45,Complete,English,1757060098_68ba9c02267d58.64220687,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,119.234.18.78,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Singapore Management University (SMU),Year 4,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,Compensation and benefits,,,,,8.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
72,2025-09-05 16:15:08,2025-09-06 01:21:59,Complete,English,1757060095_68ba9bffa7dc01.58389923,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,202.161.35.27,103.8637008667,1.3595999479294,Singapore,Singapore,0,55,Singapore Management University (SMU),Year 4,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Male,I’m not familiar enough with the organisation to form a solid opinion,Types of roles available,Career progression and development,Compensation and benefits,,,,,6.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
73,2025-09-05 16:15:36,2025-09-05 16:16:45,Complete,English,1757060127_68ba9c1fa8ea70.51980889,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,119.56.96.24,103.87239837646,1.3343000411987,Singapore,Singapore,0,34,Singapore Management University (SMU),Year 4,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,Compensation and benefits,,,,,7.0,Job security,,12,66.66666666666666,Partial (30-70%)
74,2025-09-05 16:15:44,2025-09-05 16:16:49,Complete,English,1757060136_68ba9c28b3d3f2.23020398,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,119.234.10.245,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Singapore Management University (SMU),Year 3,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,,Application and interview process,,,7.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
75,2025-09-05 16:21:06,2025-09-05 22:12:41,Complete,English,1757060461_68ba9d6d641a08.26710243,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,104.28.122.109,-97.821998596191,37.750999450684,United States,,,,Singapore Management University (SMU),Year 4,Bachelor's Degree,"Business/Management (Accounting, Finance, Marketing, Management, etc.)",Singaporean/Singapore PR,Male,I’m familiar with the organisation and would consider them as a potential employer,,Career progression and development,Compensation and benefits,Work-life balance and culture,,,,7.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
76,2025-09-05 16:23:29,2025-09-05 16:24:01,Disqualified,English,1757060603_68ba9dfbd12263.46249387,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,122.11.245.140,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Singapore Management University (SMU),Others,Bachelor's Degree,"Business/Management (Accounting, Finance, Marketing, Management, etc.)",Singaporean/Singapore PR,Female,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
77,2025-09-05 16:36:42,2025-09-08 13:29:37,Complete,English,1757061398_68baa116626333.57893476,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,119.56.66.170,103.80139923096,1.3673000335693,Singapore,,,,Singapore Management University (SMU),Year 3,Bachelor's Degree,Social Science,Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,Compensation and benefits,,,,,7.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
78,2025-09-05 16:37:03,2025-09-05 16:38:38,Complete,English,1757061414_68baa126015622.43131157,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",,202.161.35.29,103.8637008667,1.3595999479294,Singapore,Singapore,0,55,Singapore Management University (SMU),Year 3,Bachelor's Degree,Politics,Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,Compensation and benefits,,,,,8.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
79,2025-09-05 16:44:19,2025-09-05 16:45:58,Complete,English,1757061854_68baa2de054aa2.35595702,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,119.56.74.57,103.80139923096,1.3673000335693,Singapore,,,,Singapore Management University (SMU),Year 3,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,,Application and interview process,,,7.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
80,2025-09-05 16:45:27,2025-09-05 16:46:26,Complete,English,1757061921_68baa321f148a7.96217010,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",,202.161.35.16,103.8637008667,1.3595999479294,Singapore,Singapore,0,55,Singapore Management University (SMU),Year 4,Bachelor's Degree,"Business/Management (Accounting, Finance, Marketing, Management, etc.)",Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,Compensation and benefits,,,,,7.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
81,2025-09-05 16:45:29,2025-09-05 16:46:31,Complete,English,1757061923_68baa323188e30.51516018,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,202.161.35.15,103.8637008667,1.3595999479294,Singapore,Singapore,0,55,Singapore Management University (SMU),Year 4,Bachelor's Degree,"Business/Management (Accounting, Finance, Marketing, Management, etc.)",Singaporean/Singapore PR,Male,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,Compensation and benefits,,,,,7.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
82,2025-09-05 16:46:08,2025-09-05 16:47:34,Partial,English,1757061955_68baa343087966.53377402,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,119.56.96.162,103.87239837646,1.3343000411987,Singapore,Singapore,0,34,Singapore Management University (SMU),Year 4,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Male,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
83,2025-09-05 17:17:11,2025-09-05 17:18:43,Complete,English,1757063827_68baaa93a07c74.77817106,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",,119.234.53.174,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Singapore Management University (SMU),Year 4,Bachelor's Degree,"Business/Management (Accounting, Finance, Marketing, Management, etc.)",Singaporean/Singapore PR,Female,"I recognise the organisation by name, but don’t have a clear impression of them",Types of roles available,Career progression and development,Compensation and benefits,,,,,7.0,Career growth opportunities,,12,66.66666666666666,Partial (30-70%)
84,2025-09-06 10:02:44,2025-09-06 10:02:44,Partial,English,1757124158_68bb963e86fc89.98940455,"Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.7258.158 Mobile Safari/537.36",,101.127.49.128,103.8862991333,1.3690999746323,Singapore,Singapore,0,54,,,,,,,,,,,,,,,,,,0,0.0,
85,2025-09-06 14:10:49,2025-09-06 14:10:49,Partial,English,1757139043_68bbd0632d46c9.76103696,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6.2 Mobile/22G100 Safari/604.1",,121.7.102.75,103.83760070801,1.283499956131,Singapore,Singapore,0,16,,,,,,,,,,,,,,,,,,0,0.0,
86,2025-09-07 20:53:30,2025-09-07 20:54:13,Complete,English,1757249311_68bd7f1fa87d96.81889976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,155.69.180.17,103.64980316162,1.3154000043869,Singapore,Tuas,0,63,Nanyang Technological University (NTU),Year 2,Bachelor's Degree,"Engineering (Electrical/Electronics, Mechanical, Civil, Chemical, Industrial Engineering, etc.)",Singaporean/Singapore PR,Male,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,Compensation and benefits,,,,,8.0,Meaningful work impact,,12,66.66666666666666,Partial (30-70%)
87,2025-09-10 20:02:49,2025-09-10 20:03:49,Disqualified,English,1757505766_68c168e648f820.08821731,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",,210.10.2.213,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 2,Bachelor's Degree,"Engineering (Electrical/Electronics, Mechanical, Civil, Chemical, Industrial Engineering, etc.)","Non-Singaporean, with long-term residence status",Male,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
88,2025-09-10 20:02:59,2025-09-10 20:04:42,Complete,English,1757505769_68c168e9a425c6.69835127,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,122.11.214.106,103.8637008667,1.3595999479294,Singapore,Singapore,0,55,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,"Business/Management (Accounting, Finance, Marketing, Management, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",,Career progression and development,,Work-life balance and culture,Application and interview process,,,6.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
89,2025-09-10 20:02:56,2025-09-10 20:03:58,Complete,English,1757505770_68c168ea198f58.53851300,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,111.65.56.124,103.88590240479,1.3552000522614,Singapore,Singapore,0,53,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,"Engineering (Electrical/Electronics, Mechanical, Civil, Chemical, Industrial Engineering, etc.)",Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,,Compensation and benefits,Work-life balance and culture,,,,4.0,Job security,,12,66.66666666666666,Partial (30-70%)
90,2025-09-10 20:03:00,2025-09-10 20:04:01,Disqualified,English,1757505775_68c168ef95ab82.89506817,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",,155.69.192.66,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 1,Postgraduate certificate/diploma,"Engineering (Electrical/Electronics, Mechanical, Civil, Chemical, Industrial Engineering, etc.)",Singaporean/Singapore PR,Male,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
91,2025-09-10 20:03:03,2025-09-10 22:55:30,Complete,English,1757505765_68c168e5d12d61.72739308,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.91 Mobile/15E148 Safari/604.1",,117.20.154.123,103.74729919434,1.3849999904633,Singapore,Singapore,0,68,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,IT and Technology,Singaporean/Singapore PR,Female,I’m familiar with the organisation and would consider them as a potential employer,Types of roles available,Career progression and development,Compensation and benefits,,,,,10.0,Work-life balance,,12,66.66666666666666,Partial (30-70%)
92,2025-09-10 20:02:55,2025-09-10 20:03:59,Disqualified,English,1757505769_68c168e9953170.94303563,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,210.10.7.162,103.89720153809,1.3270000219345,Singapore,Singapore,0,40,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,"Business/Management (Accounting, Finance, Marketing, Management, etc.)","Non-Singaporean, no long-term residence status",Female,,,,,,,,,,,,6,33.33333333333333,Partial (30-70%)
93,2025-09-10 20:03:01,2025-09-10 22:28:23,Complete,English,1757505766_68c168e641c138.47469546,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/140.0.7339.101 Mobile/15E148 Safari/604.1",,155.69.193.67,103.85540008545,1.3035999536514,Singapore,Singapore,0,18,Nanyang Technological University (NTU),Year 1,Bachelor's Degree,"Business/Management (Accounting, Finance, Marketing, Management, etc.)",Singaporean/Singapore PR,Female,"I have a general positive impression of the organisation, but don’t know much about what jobs they offer",Types of roles available,Career progression and development,,Work-life balance and culture,,,,8.0,Job security,,12,66.66666666666666,Partial (30-70%)
